T [s]	Ux [V]	Uy [V]
18,001543	2,239438	0,005078
18,011543	2,175711	0,006354
18,021543	2,10816	0,006354
18,041765	1,976882	0,002526
18,051765	1,91188	0,008906
18,061765	1,839231	0,002526
18,071765	1,774229	0,008906
18,081765	1,713051	0,005078
18,091765	1,641676	0,003802
18,101765	1,576674	0,006354
18,111765	1,520594	0,00763
18,121765	1,460691	0,008906
18,131765	1,39314	0,002526
18,147446	1,289902	0,006354
18,157446	1,226174	0,006354
18,167446	1,167545	0,008906
18,177446	1,097445	0,002526
18,187446	1,029894	0,002526
18,197446	0,969991	0,006354
18,207446	0,906263	0,008906
18,217446	0,836163	0,003802
18,227446	0,785181	0,006354
18,237446	0,726552	0,006354
18,26793	0,559587	0,006354
18,27793	0,506056	0,006354
18,28793	0,452525	0,006354
18,29793	0,400269	0,008906
18,30793	0,354385	0,006354
18,31793	0,303403	0,008906
18,32793	0,253696	0,006354
18,33793	0,211636	0,008906
18,34793	0,158105	0,002526
18,35793	0,116045	0,006354
18,387765	-0,016508	0,002526
18,397765	-0,050921	0,002526
18,407765	-0,085333	0,006354
18,417765	-0,118472	0,006354
18,427765	-0,152884	0,006354
18,437765	-0,183473	0,002526
18,447765	-0,210239	0,00763
18,457765	-0,243377	0,005078
18,467765	-0,261221	0,008906
18,477765	-0,287986	0,006354
18,50042	-0,352988	0,006354
18,51042	-0,372106	0,010181
18,52042	-0,396322	0,008906
18,53042	-0,419264	0,006354
18,54042	-0,444755	0,003802
18,55042	-0,462599	0,006354
18,56042	-0,480443	0,006354
18,57042	-0,499561	0,008906
18,58042	-0,521228	0,008906
18,59042	-0,54417	0,002526
18,612306	-0,582406	0,006354
18,622306	-0,597701	0,006354
18,632306	-0,620643	0,003802
18,642306	-0,639761	0,003802
18,652306	-0,655055	0,010181
18,662306	-0,674173	0,005078
18,672306	-0,694566	0,006354
18,682306	-0,71241	0,006354
18,692306	-0,734077	0,005078
18,702306	-0,753195	0,008906
18,732109	-0,800354	0,010181
18,742109	-0,822021	0,006354
18,752109	-0,83859	0,005078
18,762109	-0,85261	0,010181
18,772109	-0,865355	0,00763
18,782109	-0,884474	0,002526
18,792109	-0,902317	0,002526
18,802109	-0,923984	0,006354
18,812109	-0,932906	0,006354
18,822109	-0,953299	0,006354
18,838649	-0,972417	0,006354
18,848649	-0,991535	0,006354
18,858649	-1,008104	0,002526
18,868649	-1,033595	0,002526
18,878649	-1,051439	0,008906
18,888649	-1,079479	0,003802
18,898649	-1,101146	0,008906
18,908649	-1,125363	0,006354
18,918649	-1,149579	0,005078
18,928649	-1,172521	0,003802
18,951723	-1,233699	0,00763
18,961723	-1,265563	0,006354
18,971723	-1,289779	0,006354
18,981723	-1,310172	0,002526
18,991723	-1,338212	0,002526
19,001723	-1,350957	0,008906
19,011723	-1,361154	0,008906
19,021723	-1,38537	0,002526
19,031723	-1,382821	0,006354
19,041723	-1,380272	0,008906
19,062149	-1,381546	0,008906
19,072149	-1,38537	0,003802
19,082149	-1,384095	0,010181
19,092149	-1,381546	0,006354
19,102149	-1,382821	0,005078
19,112149	-1,378997	0,00763
19,122149	-1,382821	0,005078
19,132149	-1,382821	0,00763
19,142149	-1,377723	0,005078
19,152149	-1,372625	0,003802
19,171439	-1,35733	0,006354
19,181439	-1,350957	0,005078
19,191439	-1,331839	0,008906
19,201439	-1,311446	0,006354
19,211439	-1,30125	0,006354
19,221439	-1,283406	0,002526
19,231439	-1,25919	0,008906
19,241439	-1,229875	0,006354
19,251439	-1,192914	0,006354
19,261439	-1,167423	0,006354
19,291443	-1,068008	0,003802
19,301443	-1,02085	0,008906
19,311443	-0,981339	0,002526
19,321443	-0,938004	0,006354
19,331443	-0,887023	0,008906
19,341443	-0,843688	0,005078
19,351443	-0,795255	0,006354
19,361443	-0,746823	0,010181
19,371443	-0,69839	0,005078
19,381443	-0,644859	0,002526
19,4036	-0,521228	0,00763
19,4136	-0,46005	0,002526
19,4236	-0,400146	0,008906
19,4336	-0,341517	0,006354
19,4436	-0,271417	0,003802
19,4536	-0,205141	0,006354
19,4636	-0,131217	0,008906
19,4736	-0,054744	0,002526
19,4836	0,014081	0,005078
19,4936	0,094378	0,006354
19,515805	0,246049	0,003802
19,525805	0,321247	0,008906
19,535805	0,39772	0,006354
19,545805	0,460172	0,006354
19,555805	0,53792	0,006354
19,565805	0,60802	0,00763
19,575805	0,667923	0,002526
19,585805	0,744396	0,006354
19,595805	0,805574	0,008906
19,605805	0,864203	0,005078
19,630341	1,026071	0,006354
19,640341	1,087249	0,002526
19,650341	1,149702	0,00763
19,660341	1,212154	0,002526
19,670341	1,273333	0,00763
19,680341	1,338334	0,008906
19,690341	1,394414	0,006354
19,700341	1,458142	0,008906
19,710341	1,523143	0,006354
19,720341	1,5754	0,003802
19,748954	1,741091	0,002526
19,758954	1,803544	0,00763
19,768954	1,871094	0,005078
19,778954	1,930998	0,00763
19,788954	2,001098	0,006354
19,798954	2,064825	0,006354
19,808954	2,129827	0,005078
19,818954	2,19228	0,006354
19,828954	2,261105	0,006354
19,838954	2,326107	0,002526
19,860234	2,485426	0,010181
19,870234	2,549153	0,002526
19,880234	2,6269	0,006354
19,890234	2,698275	0,002526
19,900234	2,763277	0,005078
19,910234	2,838475	0,008906
19,920234	2,908575	0,008906
19,930234	2,972302	0,002526
19,940234	3,039853	0,008906
19,950234	3,098482	0,006354
19,970304	3,232309	0,00763
19,980304	3,296037	0,005078
19,990304	3,359764	0,008906
20,000304	3,423491	0,005078
20,010304	3,487219	0,002526
20,020304	3,550946	0,005078
20,030304	3,617222	0,006354
20,040304	3,691146	0,008906
20,050304	3,756148	0,006354
20,060304	3,826248	0,006354
20,088653	4,03145	0,008906
20,098653	4,099001	0,006354
20,108653	4,169101	0,003802
20,118653	4,240475	0,008906
20,128653	4,310575	0,008906
20,138653	4,380675	0,005078
20,148653	4,445677	0,008906
20,158653	4,509404	0,002526
20,168653	4,571857	0,005078
20,178653	4,641957	0,008906
20,194728	4,726077	0,006354
20,204728	4,78853	0,010181
20,214728	4,848433	0,006354
20,224728	4,901964	0,003802
20,234728	4,961868	0,003802
20,244728	5,015399	0,006354
20,254728	5,076577	0,006354
20,264728	5,128834	0,006354
20,274728	5,193835	0,006354
20,284728	5,257563	0,006354
20,301995	5,365899	0,008906
20,311995	5,430901	0,008906
20,321995	5,498452	0,006354
20,331995	5,567277	0,002526
20,341995	5,634828	0,006354
20,351995	5,711301	0,008906
20,361995	5,778852	0,006354
20,371995	5,838756	0,002526
20,381995	5,902483	0,006354
20,391995	5,958563	0,002526
20,410976	6,077096	0,002526
20,420976	6,128077	0,002526
20,430976	6,175236	0,003802
20,440976	6,221119	0,005078
20,450976	6,26063	0,006354
20,460976	6,301416	0,002526
20,470976	6,34475	0,006354
20,480976	6,382987	0,008906
20,490976	6,413576	0,006354
20,500976	6,446714	0,003802
20,525081	6,518088	0,006354
20,535081	6,546128	0,005078
20,545081	6,577992	0,008906
20,555081	6,612405	0,006354
20,565081	6,640445	0,006354
20,575081	6,677407	0,008906
20,585081	6,713094	0,008906
20,595081	6,752605	0,002526
20,605081	6,795939	0,006354
20,615081	6,830352	0,006354
20,645234	6,942512	0,006354
20,655234	6,979474	0,002526
20,665234	7,024083	0,006354
20,675234	7,058496	0,003802
20,685234	7,095458	0,005078
20,695234	7,134969	0,008906
20,705234	7,173205	0,003802
20,715234	7,21399	0,005078
20,725234	7,2586	0,010181
20,735234	7,303209	0,00763
20,76615	7,419192	0,002526
20,77615	7,463801	0,006354
20,78615	7,499489	0,010181
20,79615	7,540274	0,006354
20,80615	7,583609	0,008906
20,81615	7,616747	0,005078
20,82615	7,662631	0,005078
20,83615	7,69322	0,002526
20,84615	7,734005	0,005078
20,85615	7,773516	0,006354
20,885838	7,893323	0,002526
20,895838	7,936658	0,006354
20,905838	7,971071	0,006354
20,915838	8,002934	0,002526
20,925838	8,042445	0,006354
20,935838	8,078133	0,006354
20,945838	8,118918	0,003802
20,955838	8,146958	0,006354
20,965838	8,186469	0,006354
20,975838	8,210685	0,002526
20,995209	8,259118	0,006354
21,005209	8,280785	0,005078
21,015209	8,306276	0,005078
21,025209	8,319022	0,002526
21,035209	8,344513	0,006354
21,045209	8,362356	0,008906
21,055209	8,373827	0,008906
21,065209	8,3802	0,002526
21,075209	8,396769	0,006354
21,085209	8,406965	0,006354
21,108448	8,437554	0,008906
21,118448	8,4503	0,005078
21,128448	8,468144	0,006354
21,138448	8,488536	0,006354
21,148448	8,496184	0,002526
21,158448	8,516576	0,008906
21,168448	8,530596	0,006354
21,178448	8,549714	0,003802
21,188448	8,572656	0,008906
21,198448	8,589225	0,00763
21,221369	8,591774	0,006354
21,231369	8,591774	0,002526
21,241369	8,591774	0,005078
21,251369	8,591774	0,003802
21,261369	8,589225	0,005078
21,271369	8,587951	0,002526
21,281369	8,595598	0,010181
21,291369	8,591774	0,002526
21,301369	8,595598	0,005078
21,311369	8,594324	0,005078
21,340589	8,5905	0,006354
21,350589	8,591774	0,006354
21,360589	8,593049	0,006354
21,370589	8,594324	0,008906
21,380589	8,591774	0,002526
21,390589	8,591774	0,006354
21,400589	8,591774	0,006354
21,410589	8,591774	0,003802
21,420589	8,591774	0,008906
21,430589	8,5905	0,005078
21,459139	8,572656	0,003802
21,469139	8,559911	0,006354
21,479139	8,536969	0,006354
21,489139	8,514027	0,006354
21,499139	8,489811	0,006354
21,509139	8,465594	0,005078
21,519139	8,440104	0,008906
21,529139	8,409514	0,003802
21,539139	8,384024	0,008906
21,549139	8,353434	0,006354
21,572682	8,289707	0,006354
21,582682	8,255294	0,003802
21,592682	8,223431	0,00763
21,602682	8,182645	0,006354
21,612682	8,146958	0,002526
21,622682	8,112545	0,005078
21,632682	8,067936	0,008906
21,642682	8,030974	0,010181
21,652682	7,991463	0,008906
21,662682	7,953227	0,003802
21,676565	7,900971	0,00763
21,686565	7,86146	0,002526
21,696565	7,830871	0,008906
21,706565	7,793909	0,003802
21,716565	7,762045	0,005078
21,726565	7,72126	0,006354
21,736565	7,681749	0,005078
21,746565	7,644787	0,003802
21,756565	7,601452	0,010181
21,766565	7,560667	0,006354
21,785816	7,477821	0,002526
21,795816	7,434487	0,001251
21,805816	7,392427	0,008906
21,815816	7,351641	0,010181
21,825816	7,30066	0,006354
21,835816	7,248403	0,006354
21,845816	7,197421	0,006354
21,855816	7,138792	0,006354
21,865816	7,086536	0,003802
21,875816	7,041927	0,006354
21,893099	6,96418	0,006354
21,903099	6,922119	0,006354
21,913099	6,876236	0,005078
21,923099	6,827803	0,00763
21,933099	6,764076	0,008906
21,943099	6,705447	0,006354
21,953099	6,648092	0,006354
21,963099	6,592012	0,008906
21,973099	6,543579	0,002526
21,983099	6,504068	0,006354
22,000882	6,425047	0,006354
22,010882	6,384261	0,010181
22,020882	6,339652	0,006354
22,030882	6,282297	0,008906
22,040882	6,226217	0,005078
22,050882	6,172687	0,006354
22,060882	6,105136	0,006354
22,070882	6,046507	0,005078
22,080882	5,990427	0,00763
22,090882	5,931797	0,008906
22,11508	5,787774	0,002526
22,12508	5,729145	0,00763
22,13508	5,664143	0,008906
22,14508	5,604239	0,006354
22,15508	5,546885	0,006354
22,16508	5,490805	0,006354
22,17508	5,435999	0,006354
22,18508	5,381194	0,002526
22,19508	5,336585	0,006354
22,20508	5,281779	0,006354
22,227901	5,15305	0,002526
22,237901	5,094421	0,006354
22,247901	5,037066	0,001251
22,257901	4,973339	0,008906
22,267901	4,890493	0,002526
22,277901	4,812746	0,006354
22,287901	4,727352	0,008906
22,297901	4,639408	0,00763
22,307901	4,552739	0,002526
22,317901	4,48009	0,006354
22,336155	4,346262	0,006354
22,346155	4,273613	0,002526
22,356155	4,207337	0,006354
22,366155	4,134688	0,006354
22,376155	4,069686	0,005078
22,386155	3,997037	0,002526
22,396155	3,938408	0,002526
22,406155	3,875955	0,006354
22,416155	3,817326	0,002526
22,426155	3,758697	0,006354
22,455934	3,581535	0,006354
22,465934	3,520357	0,002526
22,475934	3,460453	0,002526
22,485934	3,399275	0,003802
22,495934	3,338097	0,002526
22,505934	3,275644	0,006354
22,515934	3,218289	0,006354
22,525934	3,164758	0,006354
22,535934	3,106129	0,008906
22,545934	3,050049	0,006354
22,569815	2,925144	0,005078
22,579815	2,866515	0,003802
22,589815	2,806611	0,006354
22,599815	2,741609	0,006354
22,609815	2,675333	0,006354
22,619815	2,59886	0,002526
22,629815	2,538956	0,00763
22,639815	2,477778	0,002526
22,649815	2,4166	0,006354
22,659815	2,356696	0,002526
22,681244	2,199927	0,006354
22,691244	2,126004	0,010181
22,701244	2,05208	0,002526
22,711244	1,987078	0,005078
22,721244	1,922076	0,006354
22,731244	1,860898	0,008906
22,741244	1,795896	0,002526
22,751244	1,737267	0,006354
22,761244	1,678638	0,006354
22,771244	1,61746	0,008906
22,80084	1,441573	0,005078
22,81084	1,381669	0,006354
22,82084	1,338334	0,006354
22,83084	1,293725	0,010181
22,84084	1,246567	0,008906
22,85084	1,203232	0,010181
22,86084	1,157349	0,006354
22,87084	1,107642	0,002526
22,88084	1,060483	0,006354
22,89084	1,0146	0,006354
22,913742	0,897341	0,005078
22,923742	0,842536	0,002526
22,933742	0,797927	0,005078
22,943742	0,754592	0,003802
22,953742	0,690865	0,003802
22,963742	0,641158	0,006354
22,973742	0,590176	0,006354
22,983742	0,534096	0,005078
22,993742	0,47929	0,002526
23,003742	0,428309	0,006354
23,025227	0,322521	0,006354
23,035227	0,267716	0,008906
23,045227	0,218009	0,008906
23,055227	0,167027	0,008906
23,065227	0,117319	0,003802
23,075227	0,077809	0,008906
23,085227	0,025552	0,002526
23,095227	-0,013959	0,006354
23,105227	-0,05347	0,006354
23,115227	-0,086608	0,010181
23,142098	-0,187297	0,006354
23,152098	-0,22171	0,005078
23,162098	-0,252299	0,006354
23,172098	-0,287986	0,003802
23,182098	-0,317301	0,006354
23,192098	-0,346615	0,008906
23,202098	-0,37593	0,006354
23,212098	-0,407793	0,00763
23,222098	-0,426912	0,006354
23,232098	-0,456226	0,008906
23,247254	-0,490639	0,006354
23,257254	-0,522503	0,008906
23,267254	-0,55819	0,002526
23,277254	-0,588779	0,006354
23,287254	-0,62829	0,002526
23,297254	-0,660153	0,008906
23,307254	-0,695841	0,008906
23,317254	-0,732803	0,002526
23,327254	-0,763392	0,003802
23,337254	-0,792706	0,006354
23,357096	-0,843688	0,006354
23,367096	-0,870454	0,006354
23,377096	-0,899768	0,006354
23,387096	-0,925259	0,00763
23,397096	-0,954574	0,006354
23,407096	-0,986437	0,008906
23,417096	-1,014477	0,008906
23,427096	-1,039968	0,002526
23,437096	-1,071832	0,006354
23,447096	-1,097323	0,00763
23,47049	-1,152128	0,00763
23,48049	-1,178894	0,006354
23,49049	-1,204385	0,006354
23,50049	-1,233699	0,006354
23,51049	-1,268112	0,002526
23,52049	-1,292328	0,003802
23,53049	-1,311446	0,002526
23,54049	-1,325466	0,006354
23,55049	-1,352232	0,002526
23,56049	-1,35733	0,002526
23,577586	-1,361154	0,008906
23,587586	-1,370075	0,003802
23,597586	-1,377723	0,002526
23,607586	-1,377723	0,006354
23,617586	-1,377723	0,008906
23,627586	-1,384095	0,008906
23,637586	-1,387919	0,002526
23,647586	-1,384095	0,002526
23,657586	-1,384095	0,008906
23,667586	-1,382821	0,010181
23,687266	-1,381546	0,002526
23,697266	-1,378997	0,003802
23,707266	-1,380272	0,006354
23,717266	-1,376448	0,002526
23,727266	-1,375174	0,002526
23,737266	-1,368801	0,006354
23,747266	-1,362428	0,006354
23,757266	-1,353506	0,006354
23,767266	-1,344585	0,008906
23,777266	-1,330565	0,006354
23,792846	-1,303799	0,006354
23,802846	-1,280857	0,008906
23,812846	-1,25919	0,008906
23,822846	-1,228601	0,00763
23,832846	-1,192914	0,008906
23,842846	-1,164874	0,002526
23,852846	-1,134285	0,010181
23,862846	-1,103695	0,006354
23,872846	-1,066734	0,006354
23,882846	-1,024674	0,008906
23,900712	-0,955848	0,006354
23,910712	-0,911239	0,001251
23,920712	-0,862806	0,008906
23,930712	-0,814374	0,003802
23,940712	-0,758294	0,002526
23,950712	-0,703488	0,00763
23,960712	-0,647408	0,006354
23,970712	-0,591328	0,006354
23,980712	-0,536523	0,003802
23,990712	-0,462599	0,010181
24,008986	-0,337693	0,006354
24,018986	-0,268868	0,006354
24,028986	-0,194944	0,003802
24,038986	-0,115922	0,006354
24,048986	-0,040724	0,00763
24,058986	0,029376	0,002526
24,068986	0,105849	0,00763
24,078986	0,177223	0,006354
24,088986	0,25497	0,002526
24,098986	0,32762	0,006354
24,12271	0,492036	0,002526
24,13271	0,571058	0,006354
24,14271	0,644981	0,006354
24,15271	0,711258	0,003802
24,16271	0,782632	0,003802
24,17271	0,848909	0,005078
24,18271	0,917734	0,008906
24,19271	0,982736	0,002526
24,20271	1,054111	0,006354
24,21271	1,117838	0,00763
24,229182	1,226174	0,006354
24,239182	1,291176	0,010181
24,249182	1,357453	0,008906
24,259182	1,422454	0,005078
24,269182	1,492554	0,006354
24,279182	1,562654	0,002526
24,289182	1,639127	0,006354
24,299182	1,705404	0,006354
24,309182	1,775504	0,006354
24,319182	1,853251	0,008906
24,337672	1,998549	0,008906
24,347672	2,072473	0,010181
24,357672	2,142573	0,006354
24,367672	2,22032	0,006354
24,377672	2,292969	0,006354
24,387672	2,36052	0,001251
24,397672	2,43062	0,006354
24,407672	2,501995	0,003802
24,417672	2,563173	0,002526
24,427672	2,631998	0,006354
24,457168	2,815533	0,006354
24,467168	2,874162	0,008906
24,477168	2,928967	0,006354
24,487168	2,988871	0,006354
24,497168	3,042402	0,006354
24,507168	3,095933	0,006354
24,517168	3,150738	0,008906
24,527168	3,20172	0,006354
24,537168	3,259075	0,006354
24,547168	3,324077	0,008906
24,56995	3,456629	0,008906
24,57995	3,51016	0,006354
24,58995	3,577711	0,003802
24,59995	3,647811	0,002526
24,60995	3,712813	0,003802
24,61995	3,773991	0,00763
24,62995	3,841542	0,008906
24,63995	3,910368	0,008906
24,64995	3,974095	0,006354
24,65995	4,042921	0,003802
24,677879	4,167826	0,006354
24,687879	4,232828	0,006354
24,697879	4,295281	0,006354
24,707879	4,369204	0,006354
24,717879	4,429108	0,008906
24,727879	4,491561	0,006354
24,737879	4,557837	0,008906
24,747879	4,612642	0,005078
24,757879	4,673821	0,002526
24,767879	4,723528	0,002526
24,782494	4,793628	0,002526
24,792494	4,840786	0,005078
24,802494	4,885395	0,006354
24,812494	4,921083	0,003802
24,822494	4,965692	0,002526
24,832494	5,015399	0,006354
24,842494	5,070204	0,010181
24,852494	5,132657	0,008906
24,862494	5,202757	0,008906
24,872494	5,277955	0,002526
24,895485	5,456392	0,006354
24,905485	5,522668	0,006354
24,915485	5,578748	0,005078
24,925485	5,632279	0,006354
24,935485	5,692183	0,008906
24,945485	5,736792	0,008906
24,955485	5,782676	0,008906
24,965485	5,829834	0,002526
24,975485	5,876992	0,008906
24,985485	5,916503	0,006354
25,00915	6,018467	0,006354
25,01915	6,059252	0,006354
25,02915	6,107685	0,00763
25,03915	6,14847	0,008906
25,04915	6,187981	0,006354
25,05915	6,228767	0,006354
25,06915	6,269552	0,006354
25,07915	6,307788	0,006354
25,08915	6,357496	0,006354
25,09915	6,40083	0,008906
25,117672	6,507892	0,006354
25,127672	6,566521	0,003802
25,137672	6,62515	0,002526
25,147672	6,677407	0,006354
25,157672	6,730938	0,006354
25,167672	6,778096	0,008906
25,177672	6,816332	0,003802
25,187672	6,86349	0,001251
25,197672	6,911923	0,006354
25,207672	6,951434	0,006354
25,221013	7,001141	0,006354
25,231013	7,038103	0,010181
25,241013	7,064869	0,00763
25,251013	7,105654	0,002526
25,261013	7,147714	0,010181
25,271013	7,178303	0,006354
25,281013	7,211441	0,006354
25,291013	7,24458	0,003802
25,301013	7,273894	0,006354
25,311013	7,305758	0,010181
25,334317	7,366936	0,003802
25,344317	7,397525	0,003802
25,354317	7,428114	0,008906
25,364317	7,452331	0,002526
25,374317	7,485469	0,002526
25,384317	7,518607	0,006354
25,394317	7,559392	0,008906
25,404317	7,589981	0,006354
25,414317	7,629492	0,006354
25,424317	7,661356	0,006354
25,44796	7,718711	0,002526
25,45796	7,7493	0,006354
25,46796	7,773516	0,002526
25,47796	7,813027	0,005078
25,48796	7,832145	0,006354
25,49796	7,856362	0,008906
25,50796	7,878029	0,006354
25,51796	7,907343	0,005078
25,52796	7,93156	0,006354
25,53796	7,957051	0,002526
25,566019	8,028425	0,00763
25,576019	8,050093	0,006354
25,586019	8,070485	0,006354
25,596019	8,080682	0,006354
25,606019	8,08578	0,006354
25,616019	8,087054	0,003802
25,626019	8,093427	0,002526
25,636019	8,093427	0,008906
25,646019	8,095976	0,002526
25,656019	8,0998	0,003802
25,683541	8,116369	0,005078
25,693541	8,121467	0,006354
25,703541	8,129114	0,008906
25,713541	8,121467	0,00763
25,723541	8,125291	0,005078
25,733541	8,134213	0,006354
25,743541	8,148233	0,008906
25,753541	8,153331	0,00763
25,763541	8,162253	0,002526
25,773541	8,176273	0,006354
25,787341	8,18392	0,002526
25,797341	8,200489	0,006354
25,807341	8,209411	0,008906
25,817341	8,220882	0,008906
25,827341	8,233627	0,008906
25,837341	8,241274	0,00763
25,847341	8,256569	0,006354
25,857341	8,271863	0,002526
25,867341	8,284609	0,003802
25,877341	8,299903	0,003802
25,891867	8,331767	0,00763
25,901867	8,345787	0,006354
25,911867	8,367454	0,003802
25,921867	8,387847	0,006354
25,931867	8,400593	0,006354
25,941867	8,42226	0,006354
25,951867	8,441378	0,005078
